,0,1,2
153,1969,04/20/69,"['Morning Dew', 'Good Morning Little School Girl', ""Doin' That Rag"", 'Dark Star', 'St. Stephen', 'The Eleven', ""Death Don't Have No Mercy"", 'Turn On Your Love Light', ""Encore:Dupree's Diamond Blues"", 'Mountains Of The Moon']"
154,1969,04/21/69,"['Hard To Handle', 'Morning Dew', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Sitting On Top Of The World', 'Alligator', 'Drums', 'Jam', 'Alligator', ""Doin' That Rag"", 'Foxy Lady Jam', 'Dark Star', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light', 'Viola Lee Blues']"
155,1969,04/22/69,"['Sitting On Top Of The World', 'Morning Dew', 'Beat It On Down The Line', 'Good Morning Little School Girl', ""Doin' That Rag"", 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', ""Death Don't Have No Mercy"", ""Dupree's Diamond Blues"", 'Mountains Of The Moon', 'Dark Star', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light', 'Caution (Do Not Stop On Tracks) Jam', 'Turn On Your Love Light']"
156,1969,04/23/69,"['He Was A Friend Of Mine', 'Dark Star', 'St. Stephen', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Sitting On Top Of The World', 'Turn On Your Love Light', 'Morning Dew', 'Hard To Handle', ""Doin' That Rag"", 'Alligator', 'Drums', 'The Eleven', 'Alligator', 'Caution (Do Not Stop On Tracks)', 'And We Bid You Goodnight', ""It's All Over Now Baby Blue""]"
157,1969,04/25/69,"['Hard To Handle', ""Doin' That Rag"", 'Good Morning Little School Girl', 'Morning Dew', 'Sitting On Top Of The World', 'Turn On Your Love Light']"
158,1969,04/26/69,"[""Dupree's Diamond Blues"", 'Mountains Of The Moon', 'Dark Star Jam', 'China Cat Sunflower', ""Doin' That Rag"", 'It Hurts Me Too', 'Hard To Handle', 'Cryptical Envelopment', 'Drums', 'The Other One', 'The Eleven Jam', 'The Other One', ""It's A Sin"", 'Morning Dew', 'Sitting On Top Of The World', 'Minglewood Blues', 'Silver Threads', ""It's All Over Now Baby Blue"", 'St. Stephen', 'Turn On Your Love Light', 'Drums', 'Viola Lee Blues', 'Caution (Do Not Stop On Tracks) Jam', 'Viola Lee Blues', 'Feedback', ""What's Become Of My Baby"", 'Feedback', 'And We Bid You Goodnight']"
159,1969,04/27/69,"['Turn On Your Love Light', 'Me And My Uncle', 'Sitting On Top Of The World', 'Dark Star', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light', 'Morning Dew']"
160,1969,05/02/69,"['Cold Rain And Snow', 'Alligator', 'The Other One', ""Death Don't Have No Mercy""]"
161,1969,05/03/69,"['He Was A Friend Of Mine', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', ""Doin' That Rag"", 'Me And My Uncle', ""Dupree's Diamond Blues"", 'Sitting On Top Of The World', 'Dark Star', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light', ""It's All Over Now Baby Blue""]"
162,1969,05/03/69,"['Morning Dew', 'Turn On Your Love Light', ""It's All Over Now Baby Blue""]"
163,1969,05/07/69,"['Turn On Your Love Light', ""Good Lovin'"", ""Dancin' In The Streets"", 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Dark Star', 'Me And My Uncle', 'Hi Heeled Sneakers', 'The Eleven', 'Smokestack Lightning']"
164,1969,05/09/69,"['Me And My Uncle', 'Hard To Handle', ""Doin' That Rag"", 'New Potato Caboose', 'Turn On Your Love Light']"
165,1969,05/10/69,"['Hard To Handle', 'Me And My Uncle', 'Morning Dew', ""Doin' That Rag"", 'Dark Star', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light']"
166,1969,05/16/69,"['Good Morning Little School Girl', ""Doin' That Rag"", 'Me And My Uncle', 'Hard To Handle', 'Turn On Your Love Light']"
167,1969,05/23/69,"[""Dancin' In The Streets"", 'Casey Jones', 'Hard To Handle', 'Morning Dew', 'Me And My Uncle', 'Dark Star', 'St. Stephen', 'The Eleven']"
168,1969,05/24/69,"['Turn On Your Love Light', ""Doin' That Rag"", 'He Was A Friend Of Mine', 'China Cat Sunflower', 'The Eleven', ""Death Don't Have No Mercy"", 'Alligator', 'Drums', 'St. Stephen', 'Feedback', 'And We Bid You Goodnight']"
169,1969,05/28/69,"['Smokestack Lightning', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Turn On Your Love Light']"
170,1969,05/29/69,"['Morning Dew', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Good Morning Little School Girl', 'Me And My Uncle', 'Alligator', 'Drums', 'Turn On Your Love Light']"
171,1969,05/30/69,"['Morning Dew', 'Me And My Uncle', ""Doin' That Rag"", ""I'm A King Bee"", 'Dark Star', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light']"
172,1969,05/31/69,"['Hard To Handle', 'Cold Rain And Snow', 'Green Green Grass Of Home', 'Me And My Uncle', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Sitting On Top Of The World', 'It Hurts Me Too', 'Turn On Your Love Light\r', 'Set 2:He Was A Friend Of Mine', 'Dark Star', 'Feedback', 'Dark Star', ""Doin' That Rag"", 'Cosmic Charlie\r', ""Encore:It's All Over Now Baby Blue"", 'And We Bid You Goodnight']"
173,1969,06/05/69,"['Morning Dew', 'Me And My Uncle', ""Doin' That Rag"", 'He Was A Friend Of Mine', 'Hard To Handle', 'Cosmic Charlie', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'China Cat Sunflower', 'Sitting On Top Of The World', 'Dark Star']"
174,1969,06/06/69,"['Smokestack Lightning', 'Green Green Grass Of Home', 'Me And My Uncle', 'Checkin Up On My Baby', 'Beat It On Down The Line', 'Turn On Your Love Light']"
175,1969,06/07/69,"['Dire Wolf', ""Dupree's Diamond Blues"", 'Mountains Of The Moon', 'Dark Star', 'St. Stephen', 'The Eleven', 'Sitting On Top Of The World', 'Cold Rain And Snow', ""Doin' That Rag"", 'Me And My Uncle', 'Turn On Your Love Light']"
176,1969,06/08/69,['Turn On Your Love Light']
177,1969,06/11/69,"['Let It Be Me', 'Silver Threads', 'Mama Tried', ""Cathy's Clown"", 'Me And My Uncle', 'Slewfoot', 'Dire Wolf', 'Games People Play', 'The Race Is On', 'Green Green Grass Of Home', 'Tiger By The Tail', ""I've Just Seen A Face"", 'All I Have To Do Is Dream', 'Wabash Cannonball', 'Railroading Across The Great Divide']"
178,1969,06/13/69,"['Hard To Handle', 'Me And My Uncle', 'Sitting On Top Of The World', 'Beat It On Down The Line', 'Good Morning Little School Girl', 'China Cat Sunflower', 'Morning Dew', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light']"
179,1969,06/14/69,"['Turn On Your Love Light', 'Me And My Uncle', ""Doin' That Rag"", 'He Was A Friend Of Mine', 'Dire Wolf', 'Dark Star', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light', 'Drums', 'Turn On Your Love Light']"
180,1969,06/20/69,"[""I'm A King Bee"", 'Cold Jordan', 'Dire Wolf', 'Casey Jones', 'Mama Tried', 'Turn On Your Love Light', 'Alligator']"
181,1969,06/21/69,"['Green Green Grass Of Home', 'Me And My Uncle', 'High Time', 'China Cat Sunflower', 'Morning Dew', 'Alligator', 'Drums', 'Jam', 'The Other One', 'Cryptical Envelopment', 'Slewfoot', 'Cosmic Charlie']"
182,1969,06/21/69,"['Old', 'Old House', 'Sitting On Top Of The World', 'King Bee', 'Dire Wolf', 'Mama Tried', 'High Time', ""Dupree's Diamond Blues"", 'Yellow Dog Story', 'Dark Star', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light']"
183,1969,06/22/69,"['Silver Threads', 'Me And My Uncle', 'Sitting On Top Of The World', 'Casey Jones', 'Hard To Handle', 'Turn On Your Love Light', ""Dancin' In The Streets"", 'Dark Star', 'The Other One', 'St. Stephen', ""It's A Sin""]"
184,1969,06/27/69,"['Slewfoot', 'Mama Tried', ""Dupree's Diamond Blues"", 'Me And My Uncle', 'Casey Jones', 'Dire Wolf', 'Dark Star', 'St. Stephen', 'The Eleven', 'Green Green Grass Of Home', ""It's All Over Now Baby Blue"", 'Drums']"
185,1969,06/28/69,"['Slewfoot', 'Silver Threads', 'Mama Tried', 'Me And My Uncle', ""Doin' That Rag"", 'High Time', ""I'm A King Bee"", 'Sitting On Top Of The World', 'Turn On Your Love Light']"
186,1969,07/04/69,"['Hard To Handle', 'Mama Tried', 'Slewfoot', 'Silver Threads And Golden Needles', 'Cryptical Envelopment', 'Drums', 'The Other One', 'High Time', 'Casey Jones', 'King Bee', 'Sitting On Top Of The World', 'Me And My Uncle', ""Doin' That Rag"", 'Let Me In', 'Dire Wolf', 'St. Stephen', 'Turn On Your Love Light']"
187,1969,07/05/69,"['Morning Dew', 'Dark Star', 'St. Stephen', 'The Eleven', ""It's All Over Now Baby Blue"", 'China Cat Sunflower', 'Jam', 'High Time', 'Mama Tried', 'Hard To Handle', 'Casey Jones', 'Turn On Your Love Light']"
188,1969,07/07/69,"['Morning Dew', 'Mama Tried', 'High Time', 'Casey Jones', 'Dark Star', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light']"
189,1969,07/08/69,"['Green Green Grass Of Home', 'El Paso', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Casey Jones', 'Morning Dew']"
190,1969,07/10/69,"['St. Stephen', 'Mountains Of The Moon', 'Turn On Your Love Light']"
191,1969,07/11/69,"[""Dupree's Diamond Blues"", 'Dire Wolf', 'Hard To Handle', 'Silver Threads', 'Casey Jones', 'Sitting On Top Of The World', 'Big Boss Man', 'Mama Tried', 'High Time', 'Drums', 'Caution (Do Not Stop On Tracks) Jam', 'The Other One', 'Cryptical Envelopment', ""Death Don't Have No Mercy"", 'Turn On Your Love Light']"
192,1969,07/12/69,"['Alligator', 'Drums', 'Alligator', 'Dark Star Jam', 'The Other One', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light', 'Mountains Of The Moon', 'Green Green Grass Of Home', 'Slewfoot']"
193,1969,08/02/69,"['Hard To Handle', 'Mama Tried', 'High Time', 'Silver Threads', 'Slewfoot', ""I'm A King Bee"", 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Turn On Your Love Light']"
194,1969,08/03/69,"['Hard To Handle', 'Beat It On Down The Line', 'Hi Heeled Sneakers', 'High Time', 'Mama Tried', 'Dark Star', 'Alligator', 'Drums', 'Alligator', 'Caution (Do Not Stop On Tracks)', 'And We Bid You Goodnight']"
195,1969,08/16/69,"['St. Stephen', 'Mama Tried', 'Dark Star', 'High Time', 'Turn On Your Love Light']"
196,1969,08/20/69,"['Big Boss Man', 'Sitting On Top Of The World', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Dark Star', 'Cosmic Charlie']"
197,1969,08/28/69,"[""It's A Sin"", 'Hi Heeled Sneakers', 'Dark Star', 'The Eleven Jam', 'Dark Star', '']"
198,1969,08/29/69,"['China Cat Sunflower', 'Sitting On Top Of The World', 'Dark Star', 'St. Stephen', 'The Eleven', 'Drums', 'High Time', 'Cold Rain And Snow']"
199,1969,08/30/69,"['China Cat Sunflower', 'Jam', ""Doin' That Rag"", 'Morning Dew', 'Easy Wind', 'Me And My Uncle', 'Dark Star', 'St. Stephen', 'The Eleven', 'Drums', 'High Time']"
200,1969,09/01/69,"['Casey Jones', 'Morning Dew', 'Mama Tried', 'High Time', 'Easy Wind', 'Dark Star', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light']"
201,1969,09/06/69,"[""Dancin' In The Streets"", 'Jam', 'Casey Jones', 'Good Morning Little School Girl', ""Doin' That Rag"", 'He Was A Friend Of Mine', 'Big Boy Pete', ""Good Lovin'"", ""It's All Over Now""]"
202,1969,09/07/69,"['Peggy Sue', ""That'll Be The Day"", 'Johnny B. Goode', 'Baby What You Want Me To Do', 'Wipe Out', 'Big Railroad Blues', 'Louie Louie', 'Twist & Shout', 'Blue Moon']"
203,1969,09/26/69,['Turn On Your Love Light']
204,1969,09/26/69,"['Dark Star', 'St. Stephen', 'The Eleven', ""Death Don't Have No Mercy"", ""I'm A King Bee""]"
205,1969,09/27/69,"['Mama Tried', 'Good Morning Little School Girl']"
206,1969,09/27/69,"['Morning Dew', 'Mama Tried', 'Next Time You See Me', 'Casey Jones', 'China Cat Sunflower', 'High Time', 'Dire Wolf', 'Me And My Uncle', ""Uncle John's Band Jam""]"
207,1969,09/29/69,"[""Doin' That Rag"", 'The Seven', ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'St. Stephen', 'The Eleven']"
208,1969,09/30/69,"['Alligator', 'Drums', 'The Other One', 'China Cat Sunflower', 'I Know You Rider']"
209,1969,10/24/69,"['Casey Jones', 'Dire Wolf', 'High Time', 'Hard To Handle', 'China Cat Sunflower', 'I Know You Rider', 'Easy Wind', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Cosmic Charlie', 'Mama Tried', ""Good Lovin'"", 'Drums', ""Good Lovin'""]"
210,1969,10/25/69,"[""Good Lovin'"", 'Drums', ""Good Lovin'"", 'Me And My Uncle', 'China Cat Sunflower', 'I Know You Rider', 'Casey Jones', 'High Time', 'Dark Star', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light']"
211,1969,10/26/69,"['Hard To Handle', 'Cold Rain And Snow', 'Me And My Uncle', 'Next Time You See Me', 'Dire Wolf', 'Casey Jones', ""I'm A King Bee"", 'Beat It On Down The Line', ""Good Lovin'"", 'Drums', ""Good Lovin'"", ""Doin' That Rag"", 'China Cat Sunflower', 'I Know You Rider', ""It's All Over Now Baby Blue""]"
212,1969,10/31/69,"['Casey Jones', 'Dire Wolf', 'It Hurts Me Too', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'China Cat Sunflower', 'I Know You Rider', 'Mama Tried', 'High Time', 'Sitting On Top Of The World', 'Next Time You See Me', 'Easy Wind', 'Turn On Your Love Light']"
213,1969,11/01/69,"['Morning Dew', 'Dire Wolf', 'Cold Rain And Snow', 'Hard To Handle', 'Mama Tried', 'High Time', 'Next Time You See Me', 'Casey Jones', 'He Was A Friend Of Mine', ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'Easy Wind', 'China Cat Sunflower', 'I Know You Rider', 'Alligator', 'Drums', 'Turn On Your Love Light']"
214,1969,11/02/69,"['Cold Rain And Snow', 'In The Midnight Hour', 'Seasons', 'Mama Tried', 'Next Time You See Me', ""Good Lovin'"", 'Big Boss Man', 'Casey Jones', ""Dancin' In The Streets"", 'Dark Star', 'St. Stephen', 'The Eleven', ""Death Don't Have No Mercy""]"
215,1969,11/07/69,"['Morning Dew', 'Hard To Handle', 'Casey Jones', 'Mama Tried', 'Me And My Uncle', 'Cold Rain And Snow', 'Next Time You See Me', 'High Time', ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'China Cat Sunflower', 'I Know You Rider', 'Dark Star', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Turn On Your Love Light']"
216,1969,11/08/69,"['Good Morning Little School Girl', 'Casey Jones', 'Dire Wolf', 'Easy Wind', ""I'm A King Bee"", 'China Cat Sunflower', 'I Know You Rider', 'High Time', 'Mama Tried', ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'Cumberland Blues', 'Dark Star', 'The Other One', 'Dark Star', ""Uncle John's Band Jam"", 'Dark Star', 'St. Stephen', 'The Eleven', 'Caution (Do Not Stop On Tracks)', 'Feedback', 'And We Bid You Goodnight']"
217,1969,11/15/69,"['Casey Jones', 'Me And My Uncle', 'Easy Wind', 'Cumberland Blues', 'China Cat Sunflower', 'I Know You Rider', 'High Time', 'Next Time You See Me', 'Mama Tried', 'Big Boss Man', 'Cosmic Charlie', 'Dire Wolf', 'Cold Rain And Snow', ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'Turn On Your Love Light']"
218,1969,11/21/69,"['Casey Jones', 'Good Morning Little School Girl', 'Cold Rain And Snow', 'Cumberland Blues', 'Easy Wind', ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'China Cat Sunflower', 'I Know You Rider', 'High Time', 'Me And My Uncle', 'Turn On Your Love Light']"
219,1969,12/04/69,"['Casey Jones', 'Black Peter', 'Big Boss Man', 'Me And My Uncle', 'Cumberland Blues', 'Dire Wolf', 'Dark Star', 'High Time', 'Good Morning Little School Girl', ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'China Cat Sunflower', 'I Know You Rider', ""Uncle John's Band""]"
220,1969,12/05/69,"['Me And My Uncle', 'Casey Jones', 'Black Peter', 'Mama Tried', 'It Hurts Me Too', 'Cumberland Blues', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Cosmic Charlie', ""Dancin' In The Streets"", 'Dire Wolf', 'China Cat Sunflower', 'I Know You Rider', 'High Time', ""Uncle John's Band"", 'The Main Ten', ""It's All Over Now Baby Blue""]"
221,1969,12/07/69,"['Black Peter', 'Hard To Handle', 'Cumberland Blues', 'Mama Tried', 'Easy Wind', ""Dancin' In The Streets"", ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'China Cat Sunflower', 'I Know You Rider', 'St. Stephen', 'The Eleven', 'Turn On Your Love Light']"
222,1969,12/10/69,"['China Cat Sunflower', 'I Know You Rider', 'Black Peter', 'Me And My Uncle', 'Cold Rain And Snow', 'Mama Tried', 'High Time', 'Easy Wind', 'Dire Wolf', 'Casey Jones', 'Good Morning Little School Girl', 'Morning Dew', 'Black Queen', 'Turn On Your Love Light']"
223,1969,12/11/69,"['Black Peter', 'Me And My Uncle', 'Hard To Handle', 'Dark Star', 'St. Stephen', 'The Eleven', 'Cumberland Blues', 'Morning Dew', 'Next Time You See Me', 'Sitting On Top Of The World', 'Beat It On Down The Line', 'Big Boss Man', ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'High Time', ""Dancin' In The Streets"", 'Easy Wind', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Cosmic Charlie']"
224,1969,12/12/69,"['Cold Rain And Snow', 'Me And My Uncle', 'Easy Wind', 'Cumberland Blues', 'Black Peter', 'Next Time You See Me', 'China Cat Sunflower', 'I Know You Rider', 'Turn On Your Love Light', 'Hard To Handle', 'Casey Jones', 'Mama Tried', 'High Time', 'Dire Wolf', ""Good Lovin'"", 'Drums', ""Good Lovin'"", ""I'm A King Bee"", ""Uncle John's Band"", 'He Was A Friend Of Mine', 'Alligator', 'Drums', 'Alligator', 'Caution (Do Not Stop On Tracks)', 'And We Bid You Goodnight']"
225,1969,12/13/69,"['Casey Jones', 'Hard To Handle', 'Black Peter', 'Mama Tried', 'China Cat Sunflower', 'I Know You Rider', 'High Time', ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'Cumberland Blues', 'St. Stephen', 'Turn On Your Love Light']"
226,1969,12/19/69,"['Monkey And The Engineer', 'Little Sadie', 'Long Black Limousine', ""I've Been All Around This World"", ""Mason's Children"", 'China Cat Sunflower', 'I Know You Rider', 'Black Peter', 'Hard To Handle', 'Cumberland Blues', 'Casey Jones', ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', ""Uncle John's Band"", 'Turn On Your Love Light']"
227,1969,12/20/69,"[""Mason's Children"", 'China Cat Sunflower', 'I Know You Rider', 'High Time', 'Me And My Uncle', 'Hard To Handle', 'Cumberland Blues', 'Black Peter', 'Dark Star', 'St. Stephen', 'The Eleven', 'New Speedway Boogie']"
228,1969,12/21/69,"['Smokestack Lightning', 'New Speedway Boogie', 'Mama Tried', 'Dire Wolf', ""Mason's Children"", 'China Cat Sunflower', 'I Know You Rider', 'Black Peter', 'Not Fade Away', ""Uncle John's Band"", 'High Time', ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Cumberland Blues']"
229,1969,12/26/69,"['Monkey And The Engineer', 'Little Sadie', 'Long Black Limousine', ""I've Been All Around This World"", ""The Master'S Bouquet"", 'Black Peter', ""Uncle John's Band"", 'Set 2:Casey Jones', 'Hard To Handle', 'Cold Rain And Snow', 'China Cat Sunflower', 'Jam', 'I Know You Rider', 'High Time', 'Me And My Uncle', 'Dark Star', 'New Speedway Boogie', 'Turn On Your Love Light']"
230,1969,12/28/69,"['Black Peter', 'Me And My Uncle', 'China Cat Sunflower', 'I Know You Rider', 'High Time', 'Cumberland Blues', ""Good Lovin'"", 'Drums', ""Good Lovin'"", 'Cold Rain And Snow', 'Hard To Handle', ""Mason's Children"", 'Turn On Your Love Light']"
231,1969,12/29/69,"['Mama Tried', 'Black Peter', 'Easy Wind', 'Me And My Uncle', 'China Cat Sunflower', 'I Know You Rider', 'High Time', 'Hard To Handle', ""Mason's Children"", 'Cumberland Blues', 'Casey Jones', ""Good Lovin'"", 'Drums', ""Good Lovin'""]"
232,1969,12/30/69,"[""Good Lovin'"", 'Drums', ""Good Lovin'"", 'Mama Tried', 'New Speedway Boogie', 'Casey Jones', 'Black Peter', 'Me And My Uncle', 'Midnight Hour', 'Cumberland Blues', 'Cryptical Envelopment', 'Drums', 'The Other One', 'Cryptical Envelopment', 'Cosmic Charlie', ""Uncle John's Band"", ""Mason's Children"", 'China Cat Sunflower', 'I Know You Rider', 'Dark Star', 'Alligator', 'Drums', 'The Eleven', 'Alligator', 'And We Bid You Goodnight']"
233,1969,12/31/69,"['China Cat Sunflower', 'I Know You Rider', 'Mama Tried', 'Next Time You See Me', 'Cold Rain And Snow', 'Black Peter', 'Hard To Handle', 'Me And My Uncle', ""Mason's Children"", 'Dire Wolf', ""Uncle John's Band"", 'Set 2:Alligator', 'Drums', ""Good Lovin'"", 'The Eleven', 'High Time', 'Cumberland Blues', 'Big Boy Pete', 'Not Fade Away', 'Seasons', 'The Race Is On', 'Silver Threads', 'Slewfoot', ""Dancin' In The Streets""]"
